"ticker","entity","concept","fy","fp","form","start","end","days","val","filed","accn","frame"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q2","10-Q","2025-05-03","2025-08-01","90","457000000","2026-08-27","0000060667-26-000117","CY2025Q2"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q3","10-Q","2025-02-01","2025-10-31","272","1378000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","Q3","10-Q","2025-08-02","2025-10-31","90","475000000","2025-11-26","0000060667-25-000210","CY2025Q3"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2025","FY","10-K","2025-02-01","2026-01-30","363","1941000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q1","10-Q","2026-01-31","2026-05-01","90","566000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q2","10-Q","2026-01-31","2026-07-31","181","1138000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","DepreciationAndAmortization","2026","Q2","10-Q","2026-05-02","2026-07-31","90","572000000","2026-08-27","0000060667-26-000117","CY2026Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","FY","10-K","2018-02-03","2019-02-01","363","4018000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q1","10-Q","2019-02-02","2019-05-03","90","1417000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q2","10-Q","2019-02-02","2019-08-02","181","3798000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q2","10-Q","2019-05-04","2019-08-02","90","2381000000","2020-08-26","0000060667-20-000138","CY2019Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q3","10-Q","2019-02-02","2019-11-01","272","5356000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q3","10-Q","2019-08-03","2019-11-01","90","1558000000","2020-11-25","0000060667-20-000175","CY2019Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","FY","10-K","2019-02-02","2020-01-31","363","6314000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","FY","10-K","2019-02-02","2020-01-31","363","6314000000","2022-03-21","0000060667-22-000038","CY2019"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q1","10-Q","2020-02-01","2020-05-01","90","1991000000","2020-05-28","0000060667-20-000085",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q1","10-Q","2020-02-01","2020-05-01","90","1991000000","2021-05-27","0000060667-21-000074","CY2020Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q2","10-Q","2020-02-01","2020-07-31","181","5948000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q2","10-Q","2020-02-01","2020-07-31","181","5948000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q2","10-Q","2020-05-02","2020-07-31","90","3957000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q2","10-Q","2020-05-02","2020-07-31","90","3957000000","2021-08-26","0000060667-21-000149","CY2020Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q3","10-Q","2020-02-01","2020-10-30","272","8123000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q3","10-Q","2020-02-01","2020-10-30","272","8123000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","Q3","10-Q","2020-08-01","2020-10-30","90","2175000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q3","10-Q","2020-08-01","2020-10-30","90","2175000000","2021-11-24","0000060667-21-000168","CY2020Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2020","FY","10-K","2020-02-01","2021-01-29","363","9647000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","FY","10-K","2020-02-01","2021-01-29","363","9647000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","FY","10-K","2020-02-01","2021-01-29","363","9647000000","2023-03-27","0000060667-23-000034","CY2020"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q1","10-Q","2021-01-30","2021-04-30","90","3245000000","2021-05-27","0000060667-21-000074",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q1","10-Q","2021-01-30","2021-04-30","90","3245000000","2022-05-26","0000060667-22-000079","CY2021Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q2","10-Q","2021-01-30","2021-07-30","181","7455000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q2","10-Q","2021-01-30","2021-07-30","181","7455000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q2","10-Q","2021-05-01","2021-07-30","90","4210000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q2","10-Q","2021-05-01","2021-07-30","90","4210000000","2022-08-25","0000060667-22-000139","CY2021Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q3","10-Q","2021-01-30","2021-10-29","272","10244000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q3","10-Q","2021-01-30","2021-10-29","272","10244000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","Q3","10-Q","2021-07-31","2021-10-29","90","2789000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q3","10-Q","2021-07-31","2021-10-29","90","2789000000","2022-11-23","0000060667-22-000170","CY2021Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2021","FY","10-K","2021-01-30","2022-01-28","363","12093000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","FY","10-K","2021-01-30","2022-01-28","363","12093000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","FY","10-K","2021-01-30","2022-01-28","363","12093000000","2024-03-25","0000060667-24-000033","CY2021"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q1","10-Q","2022-01-29","2022-04-29","90","3302000000","2022-05-26","0000060667-22-000079",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q1","10-Q","2022-01-29","2022-04-29","90","3302000000","2023-06-01","0000060667-23-000114","CY2022Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q2","10-Q","2022-01-29","2022-07-29","181","7531000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q2","10-Q","2022-01-29","2022-07-29","181","7531000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q2","10-Q","2022-04-30","2022-07-29","90","4229000000","2022-08-25","0000060667-22-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q2","10-Q","2022-04-30","2022-07-29","90","4229000000","2023-08-30","0000060667-23-000139","CY2022Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q3","10-Q","2022-01-29","2022-10-28","272","8455000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q3","10-Q","2022-01-29","2022-10-28","272","8455000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","Q3","10-Q","2022-07-30","2022-10-28","90","924000000","2022-11-23","0000060667-22-000170",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q3","10-Q","2022-07-30","2022-10-28","90","924000000","2023-11-29","0000060667-23-000164","CY2022Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2022","FY","10-K","2022-01-29","2023-02-03","370","10159000000","2023-03-27","0000060667-23-000034",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","FY","10-K","2022-01-29","2023-02-03","370","10159000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","FY","10-K","2022-01-29","2023-02-03","370","10159000000","2025-03-24","0000060667-25-000049","CY2022"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q1","10-Q","2023-02-04","2023-05-05","90","3288000000","2023-06-01","0000060667-23-000114",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q1","10-Q","2023-02-04","2023-05-05","90","3288000000","2024-05-30","0000060667-24-000085","CY2023Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q2","10-Q","2023-02-04","2023-08-04","181","7173000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q2","10-Q","2023-02-04","2023-08-04","181","7173000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q2","10-Q","2023-05-06","2023-08-04","90","3886000000","2023-08-30","0000060667-23-000139",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q2","10-Q","2023-05-06","2023-08-04","90","3886000000","2024-08-29","0000060667-24-000140","CY2023Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q3","10-Q","2023-02-04","2023-11-03","272","9869000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q3","10-Q","2023-02-04","2023-11-03","272","9869000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","Q3","10-Q","2023-08-05","2023-11-03","90","2696000000","2023-11-29","0000060667-23-000164",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q3","10-Q","2023-08-05","2023-11-03","90","2696000000","2024-11-27","0000060667-24-000169","CY2023Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2023","FY","10-K","2023-02-04","2024-02-02","363","11557000000","2024-03-25","0000060667-24-000033",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","FY","10-K","2023-02-04","2024-02-02","363","11557000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","FY","10-K","2023-02-04","2024-02-02","363","11557000000","2026-03-23","0000060667-26-000029","CY2023"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q1","10-Q","2024-02-03","2024-05-03","90","2653000000","2024-05-30","0000060667-24-000085",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q1","10-Q","2024-02-03","2024-05-03","90","2653000000","2025-05-29","0000060667-25-000104","CY2024Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q2","10-Q","2024-02-03","2024-08-02","181","6100000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q2","10-Q","2024-02-03","2024-08-02","181","6100000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q2","10-Q","2024-05-04","2024-08-02","90","3447000000","2024-08-29","0000060667-24-000140",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q2","10-Q","2024-05-04","2024-08-02","90","3447000000","2025-08-28","0000060667-25-000174","CY2024Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q3","10-Q","2024-02-03","2024-11-01","272","8636000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q3","10-Q","2024-02-03","2024-11-01","272","8636000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","Q3","10-Q","2024-08-03","2024-11-01","90","2536000000","2024-11-27","0000060667-24-000169",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q3","10-Q","2024-08-03","2024-11-01","90","2536000000","2025-11-26","0000060667-25-000210","CY2024Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2024","FY","10-K","2024-02-03","2025-01-31","363","10466000000","2025-03-24","0000060667-25-000049",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","FY","10-K","2024-02-03","2025-01-31","363","10466000000","2026-03-23","0000060667-26-000029","CY2024"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q1","10-Q","2025-02-01","2025-05-02","90","2494000000","2025-05-29","0000060667-25-000104",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q1","10-Q","2025-02-01","2025-05-02","90","2494000000","2026-05-28","0000060667-26-000072","CY2025Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q2","10-Q","2025-02-01","2025-08-01","181","5964000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q2","10-Q","2025-02-01","2025-08-01","181","5964000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q2","10-Q","2025-05-03","2025-08-01","90","3469000000","2025-08-28","0000060667-25-000174",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q2","10-Q","2025-05-03","2025-08-01","90","3469000000","2026-08-27","0000060667-26-000117","CY2025Q2"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q3","10-Q","2025-02-01","2025-10-31","272","8445000000","2025-11-26","0000060667-25-000210",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","Q3","10-Q","2025-08-02","2025-10-31","90","2481000000","2025-11-26","0000060667-25-000210","CY2025Q3"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2025","FY","10-K","2025-02-01","2026-01-30","363","10153000000","2026-03-23","0000060667-26-000029","CY2025"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q1","10-Q","2026-01-31","2026-05-01","90","2554000000","2026-05-28","0000060667-26-000072","CY2026Q1"
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q2","10-Q","2026-01-31","2026-07-31","181","6103000000","2026-08-27","0000060667-26-000117",""
"LOW","LOWES COMPANIES INC","OperatingIncomeLoss","2026","Q2","10-Q","2026-05-02","2026-07-31","90","3549000000","2026-08-27","0000060667-26-000117","CY2026Q2"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","FY","10-K","2018-02-03","2019-02-01","363","2314000000","2021-03-22","0000060667-21-000026","CY2018"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q1","10-Q","2019-02-02","2019-05-03","90","1046000000","2020-05-28","0000060667-20-000085","CY2019Q1"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q2","10-Q","2019-02-02","2019-08-02","181","2722000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q2","10-Q","2019-05-04","2019-08-02","90","1676000000","2020-08-26","0000060667-20-000138","CY2019Q2"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q3","10-Q","2019-02-02","2019-11-01","272","3771000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q3","10-Q","2019-08-03","2019-11-01","90","1049000000","2020-11-25","0000060667-20-000175","CY2019Q3"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","FY","10-K","2019-02-02","2020-01-31","363","4281000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","FY","10-K","2019-02-02","2020-01-31","363","4281000000","2022-03-21","0000060667-22-000038","CY2019"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q1","10-Q","2020-02-01","2020-05-01","90","1337000000","2020-05-28","0000060667-20-000085",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q1","10-Q","2020-02-01","2020-05-01","90","1337000000","2021-05-27","0000060667-21-000074","CY2020Q1"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q2","10-Q","2020-02-01","2020-07-31","181","4165000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q2","10-Q","2020-02-01","2020-07-31","181","4165000000","2021-08-26","0000060667-21-000149",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q2","10-Q","2020-05-02","2020-07-31","90","2828000000","2020-08-26","0000060667-20-000138",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q2","10-Q","2020-05-02","2020-07-31","90","2828000000","2021-08-26","0000060667-21-000149","CY2020Q2"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q3","10-Q","2020-02-01","2020-10-30","272","4857000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q3","10-Q","2020-02-01","2020-10-30","272","4857000000","2021-11-24","0000060667-21-000168",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","Q3","10-Q","2020-08-01","2020-10-30","90","692000000","2020-11-25","0000060667-20-000175",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q3","10-Q","2020-08-01","2020-10-30","90","692000000","2021-11-24","0000060667-21-000168","CY2020Q3"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2020","FY","10-K","2020-02-01","2021-01-29","363","5835000000","2021-03-22","0000060667-21-000026",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","FY","10-K","2020-02-01","2021-01-29","363","5835000000","2022-03-21","0000060667-22-000038",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2022","FY","10-K","2020-02-01","2021-01-29","363","5835000000","2023-03-27","0000060667-23-000034","CY2020"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q1","10-Q","2021-01-30","2021-04-30","90","2321000000","2021-05-27","0000060667-21-000074",""
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2022","Q1","10-Q","2021-01-30","2021-04-30","90","2321000000","2022-05-26","0000060667-22-000079","CY2021Q1"
"LOW","LOWES COMPANIES INC","NetIncomeLoss","2021","Q2","10-Q","2021-01-30","2021-07-30","181","5340000000","2021-08-26","0000060667-21-000149",""
